wine_id,wine_name,wine_name_eng,wine_sort,wine_capacity,wine_alc,wine_dangdo,wine_sando,wine_tannin,wine_food,wine_image,wine_region_id
896,"세퀴투르, 피노 누아","Sequitur, Pinot Noir",1,750,16.0,1,3,2,1,../../media/images/wine/01016.png,4
897,"프로비넌스 빈야드, 나파밸리 소비뇽 블랑","Provenance Vineyards, Napa Valley Sauvignon Blanc",2,750,15.0,1,4,1,2,../../media/images/wine/01017.png,4
898,"영 어덜트, 알바리뇨","Young Adult, Albarino",2,750,16.0,1,4,1,4,../../media/images/wine/01018.png,4
899,"비비에, 피노 누아 소노마 코스트","Vivier, Pinot Noir Sonoma Coast",1,750,13.0,1,3,2,2,../../media/images/wine/01019.png,4
900,"에드나 밸리, 소비뇽 블랑","Edna Valley, Sauvignon Blanc",2,750,14.0,1,4,1,4,../../media/images/wine/01020.png,4
901,"샤또 비앙카, 피노 그리","Chateau Bianca, Pinot Gris",2,750,14.0,1,2,1,2,../../media/images/wine/01021.png,4
902,"머피굿, 노스코스트 소비뇽 블랑","Murphy Goode, Northcoast Sauvignon Blanc",2,750,14.0,1,4,1,4,../../media/images/wine/01022.png,4
903,"닐슨, 산타 바바라 카운티 피노 누아","Nielson, Santa Barbara County Pinot Noir",1,750,15.0,1,4,2,2,../../media/images/wine/01023.png,4
904,"드라이 크릭, 소비뇽 블랑","Dry Creek, Sauvignon Blanc",2,750,12.0,1,4,1,4,../../media/images/wine/01024.png,4
905,"다리우쉬, 샤파르 레이트 하비스트","Darioush, Shahpar Late Harvest",2,750,12.0,4,2,1,3,../../media/images/wine/01025.png,4
906,"실레누스 와이너리, 타이로스 까베르네 소비뇽","Silenus Winery, Tyros Cabernet Sauvignon",1,750,15.0,1,3,3,1,../../media/images/wine/01026.png,4
907,"오드랏, 쁘띠 시라 쁘띠 베르도","Odd Lot, Petite Sirah Petit Verdot",1,750,14.0,1,3,3,1,../../media/images/wine/01027.png,4
908,벅셱 버번 배럴 1 블렌드,Buck Shack Bourbon Barrel Red Blend,1,750,15.0,1,3,3,1,../../media/images/wine/01028.jpg,4
909,"슬램 덩크, 1","Slam Dunk, Red",1,750,15.0,1,2,3,1,../../media/images/wine/01029.png,4
910,"라인 39, 쁘띠 시라","Line 39, Petite Sirah",1,750,14.0,1,3,4,1,../../media/images/wine/01030.jpg,4
911,"조셉 스완, 바스토니 빈야드 진판델","Joseph Swan, Bastoni Vinyard Zinfandel",1,750,15.0,1,2,3,1,../../media/images/wine/01031.png,4
912,진티시스 로디 올드 바인 진판델,Zintheisis Lodi Old Vine Zinfandel,1,750,15.0,2,2,3,1,../../media/images/wine/01032.png,4
913,"타투 걸 와인즈, 샤르도네","Tattoo Girl Wines, Chardonnay",2,750,14.0,1,3,1,4,../../media/images/wine/01033.png,4
914,"원더랜드 프로젝트, 2 퀸 샤도네이","Wonderland Project, White Queen Chardonnay",2,750,12.0,1,4,1,4,../../media/images/wine/01034.png,4
915,"마이클 포잔, 단테 샤르도네","Michael Pozzan, Dante Chardonnay",2,750,12.5,1,4,1,5,../../media/images/wine/01035.png,4
916,"마리타나 빈야즈, 젠킨스 랜치 싱글 빈야드 피노 누아","Maritana Vineyards, Jenkins Ranch Single Vineyard Pinot Noir",1,750,14.0,1,0,2,1,../../media/images/wine/01036.png,4
917,"마리타나 빈야즈, 레 루스 피노 누아","Maritana Vineyards, Le Russe Pinot Noir",1,750,13.5,1,4,2,1,../../media/images/wine/01037.png,4
918,"브1&버터, 리저브 샤도네이","Bread&Butter, Reserve Chardonnay",2,750,15.0,1,3,1,1,../../media/images/wine/01038.png,4
919,"스토리텔러, 피노 누아","Storyteller, Pinot Noir",1,750,15.0,1,3,2,1,../../media/images/wine/01039.png,4
920,존 맥크렐랜드 셀러스 까베르네 소비뇽,J.McClelland Cellars Cabernet Sauvignon,1,750,15.0,1,2,3,1,../../media/images/wine/01040.png,4
921,존 맥크렐랜드 셀러스 샤도네이,J.McClelland Cellars Chardonnay,2,750,14.0,1,2,1,2,../../media/images/wine/01041.png,4
922,"19 크라임스, 스눕 칼리 3","19 Crimes, Snoop Cali Rose",3,750,11.0,2,2,2,2,../../media/images/wine/01042.png,4
923,"19 크라임스, 스눕 칼리 골드","19 Crimes, Snoop Cali Gold",4,750,12.0,3,2,1,2,../../media/images/wine/01043.png,4
924,"아메리칸 레전드, 쉬라","American Legend, Syrah",1,750,15.0,1,1,4,1,../../media/images/wine/01044.png,4
925,"폴 라토, 빅터 프란시스 피노 누아","Paul Lato, Victor Francis Pinot Noir",1,750,15.0,1,2,2,1,../../media/images/wine/01045.png,4
926,"폴 라토, 시바스큇 피노 누아","Paul Lato, Seabiscuit Pinot Noir",1,750,15.0,1,2,2,1,../../media/images/wine/01046.png,4
927,"폴 라토, 스페이스 카뎃","Paul Lato, Space Cadet",1,750,15.0,1,2,4,1,../../media/images/wine/01047.png,4
928,"에이 투 지, 오리건 버블스 3","A to Z, Oregon Bubbles Rose",4,750,13.0,1,4,1,2,../../media/images/wine/01048.png,4
929,"에이 투 지, 오리건 샤도네이","A to Z, Oregon Chandonnay",2,750,14.0,1,3,1,3,../../media/images/wine/01049.png,4
930,"에이 투 지, 오리건 에센스 피노누아","A to Z, Oregon Essence Pinot Noir",1,750,14.0,1,3,2,1,../../media/images/wine/01050.png,4
931,"사이테이션, 윌라멧 밸리 피노 누아","Citation, Willamette Valley Pinot Noir",1,750,15.0,1,3,2,3,../../media/images/wine/01051.png,4
932,"더블제로와인즈, VGW 샤도네이","00 Wines, VGW Chardonnay",2,750,14.0,1,3,1,2,../../media/images/wine/01052.png,4
933,"더블제로와인즈, VGR 피노누아","00 Wines, VGR Pinot Noir",1,750,14.0,1,4,1,1,../../media/images/wine/01053.png,4
934,"펠프스 크릭 빈야즈, 피노그리","Phelps Creek Vineyards, Pinot Gris",2,750,15.0,1,4,1,3,../../media/images/wine/01054.png,4
935,"펠프스 크릭 빈야즈, 리네테 샤르도네","Phelps Creek Vineyards, Lynette Chardonnay",2,750,14.0,1,4,1,3,../../media/images/wine/01055.png,4
936,"펠프스 크릭 빈야즈, 조지 크러스트 게뷔르츠트라이미너","Phelps Creek Vineyards, Gorge Crest Gewurztraminer",2,750,11.0,1,4,3,4,../../media/images/wine/01056.png,4
937,"포틀랜디아, 카베르네 소비뇽","Portlandia, Cabernet Sauvignon",1,750,12.0,1,4,2,1,../../media/images/wine/01057.png,4
938,"JB 뉴펠드, 올드 고트 카베르네 소비뇽","JB Neufeld, Old Goat Cabernet Sauvignon",1,750,15.0,1,4,3,1,../../media/images/wine/01058.png,4
939,"JB 뉴펠드, 시엘 두 쉐발 카베르네 소비뇽","JB Neufeld, Ciel du Cheval Cabernet Sauvignon",1,750,15.0,1,4,3,1,../../media/images/wine/01059.png,4
940,"JB 뉴펠드, 야키마 밸리 카베르네 소비뇽","JB Neufeld, Yakima Valley Cabernet Sauvignon",1,750,15.0,1,4,2,1,../../media/images/wine/01060.png,4
941,"콜럼비아 크레스트, H3 소비뇽 블랑","Columbia Crest, H3 Sauvignon Blanc",2,750,15.0,1,4,1,4,../../media/images/wine/01061.png,4
942,"콜린 클레멘스 빈야즈, 빅토리아 에스테이트 피노누아","Colene Clemens Vineyards, Victoria Estate Pinot Noir",1,750,13.0,1,4,3,1,../../media/images/wine/01062.png,4
943,"콜린 클레멘스 빈야즈, 아드레인 에스테이트 피노누아","Colene Clemens Vineyards, Adriane Estate Pinot Noir",1,750,14.0,1,4,2,1,../../media/images/wine/01063.png,4
944,"콜린 클레멘스 빈야즈, 마고 이스테이트 피노누아","Colene Clemens Vineyards, Margo Estate Pinot Noir",1,750,12.0,1,4,3,1,../../media/images/wine/01064.png,4
945,"콜린 클레멘스 빈야즈, 돕 크릭 에스테이트 피노 누아","Colene Clemens Vineyards, Dopp Creek Estate Pinot Noir",1,750,15.0,1,4,2,1,../../media/images/wine/01065.png,4
946,"콜린 클레멘스 빈야드, 에스테이트 샤르도네","Colene Clemens Vineyards, Estate Chardonnay",2,750,14.0,1,4,2,1,../../media/images/wine/01066.png,4
947,"들릴 셀라즈, 메티어","DeLille Cellars, Metier",1,750,15.0,1,4,3,1,../../media/images/wine/01067.png,4
948,"사이테이션 와인즈, 센터스톤 윌라멧 밸리 피노누아","Citation Wines, Centerstone Willamette Valley Pinot Noir",1,750,14.0,1,4,2,1,../../media/images/wine/01068.png,4
949,"사이테이션 와인즈, 센터스톤 윌라멧 벨리 언오크드 샤도네이","Citation Wines, Centerstone Willamette Valley Un-Oaked Chardonnay",2,750,11.0,1,4,1,2,../../media/images/wine/01069.png,4
950,"소콜 블로써 와이너리, 던디 힐스 에스테이트 피노누아","Sokol Blosser Winery, Dundee Hills Estate Pinot Noir",1,750,12.0,1,4,2,1,../../media/images/wine/01070.png,4
951,"아델사임 빈야드, 리본 스프링스 피노 누아","Adelsheim Vineyards, Ribbon Springs Pinot Noir",1,750,15.0,1,4,2,1,../../media/images/wine/01071.png,4
952,"아델사임 빈야드, 보울더 블러프 피노 누아","Adelsheim Vineyards, Boulder Bluff Pinot Noir",1,750,15.0,1,4,2,1,../../media/images/wine/01072.png,4
953,"아델사임 빈야드, 리본 스프링스 샤르도네","Adelsheim Vineyards, Ribbon Springs Chardonnay",2,750,15.0,1,4,1,3,../../media/images/wine/01073.png,4
954,"아델사임 빈야드, 브레이킹 그라운드 피노 누아","Adelsheim Vineyards, Breaking Ground Pinot Noir",1,750,15.0,1,4,2,1,../../media/images/wine/01074.png,4
955,"아델사임 빈야드, 스태킹 클레임 샤르도네","Adelsheim Vineyards, Staking Claim Chardonnay",2,750,13.0,1,4,1,3,../../media/images/wine/01075.png,4
956,"아델사임 빈야드, 윌라멧 밸리 피노 누아","Adelsheim Vineyards, Willamette Valley Pinot Noir",1,750,14.0,1,4,2,1,../../media/images/wine/01076.png,4
957,"아델사임 빈야드, 3","Adelsheim Vineyards, Rose",3,750,13.0,1,4,1,3,../../media/images/wine/01077.png,4
958,"시두리, 윌라멧 밸리 피노누아","Siduri, Willamette Valley Pinot Noir",1,750,14.0,1,3,2,1,../../media/images/wine/01078.png,4
959,"크리스토퍼, 메디치 빈야드","Christopher, Medici Vineyard",1,750,15.0,1,4,3,1,../../media/images/wine/01079.png,4
960,"크리스토퍼, 뉘아지","Christopher, Nuages",1,750,14.0,1,4,2,1,../../media/images/wine/01080.png,4
961,"크리스토퍼, 볼카닉","Christopher, Volcanique",1,750,11.0,1,4,3,1,../../media/images/wine/01081.png,4
962,"크리스토퍼, 바살테","Christopher, Basalte",1,750,12.0,1,4,3,1,../../media/images/wine/01082.png,4
963,"크리스토퍼, 솔 에 솔레이","Christopher, Sol et Soleil",2,750,15.0,1,4,1,1,../../media/images/wine/01083.png,4
964,"렐름 셀라, 파라디스 라 페 3","Realm Cellars, Paradis La Fe Rose",3,750,15.0,1,4,3,1,../../media/images/wine/01084.png,4
965,"렐름 셀라, 피델리오","Realm Cellars, Fidelio",2,750,15.0,1,5,1,5,../../media/images/wine/01085.png,4
966,"에어필드 에스테이트, 쉬라","Airfield Estates, Syrah",1,750,15.0,1,4,3,1,../../media/images/wine/01086.png,4
967,"에어필드 에스테이트, 메를로","Airfield Estates, Merlot",1,750,13.0,1,4,3,1,../../media/images/wine/01087.png,4
968,"에어필드 에스테이트, 카베르네 소비뇽","Airfield Estates, Cabernet Sauvignon",1,750,14.0,1,4,3,1,../../media/images/wine/01088.png,4
969,"에어필드 에스테이트, 론 버치 카베르네 소비뇽","Airfield Estates, Lone Birch Cabernet Sauvignon",1,750,14.0,1,4,3,1,../../media/images/wine/01089.png,4
970,"에어필드 에스테이트, 론 버치 피노 그리","Airfield Estates, Lone Birch Pinot Gris",2,750,15.0,1,4,1,1,../../media/images/wine/01090.png,4
971,"에어필드 에스테이트, 소비뇽 블랑","Airfield Estates, Sauvignon Blanc",2,750,15.0,1,4,1,5,../../media/images/wine/01091.png,4
972,"웻젤 이스테이트, 샤또 비앙카 노스웨스트 컴포트 NV","Wetzel Estate, Chateau Bianca-Northwest Comfort NV",1,750,14.0,1,3,2,1,../../media/images/wine/01092.png,4
973,"웻젤 이스테이트, 피노누아 윌라멧 벨리","Wetzel Estate, Pinot Noir-Willamette Valley",1,750,11.0,1,4,3,1,../../media/images/wine/01093.png,4
974,"웻젤 이스테이트, 웻젤 이스테이트 피노누아 리저브","Wetzel Estate, Wetzel Estate-Pinot Noir Reserve",1,750,12.0,1,4,2,1,../../media/images/wine/01094.png,4
975,"웻젤 이스테이트, 샤르도네","Wetzel Estate, Chardonnay",2,750,15.0,1,4,1,1,../../media/images/wine/01095.png,4
976,"웻젤 이스테이트, 리슬링 반 두저 코리도","Wetzel Estate, Riesling-Van Duzer Corridor",2,750,15.0,1,5,1,5,../../media/images/wine/01096.png,4
977,"웻젤 이스테이트, 피노 그리 반 두저 코리도","Wetzel Estate, Pinot Gris-Van Duzer Corridor",2,750,15.0,1,4,1,2,../../media/images/wine/01097.png,4
978,"밸리 뷰 와이너리, 템프라니오 안나 마리아","Valley View Winery, Tempranillo Anna Maria",1,750,15.0,1,4,3,1,../../media/images/wine/01098.png,4
979,"밸리 뷰 와이너리, 로그 1 NV","Valley View Winery, Rogue Red NV",1,750,13.0,1,4,2,1,../../media/images/wine/01099.jpg,4
980,"밸리 뷰 와이너리, 피노누아 '오샬라' 도멘 로그","Valley View Winery, Pinot Noir 'Oshala' Domaine Rogue",1,750,15.0,1,4,2,1,../../media/images/wine/01100.png,4
981,"밸리 뷰 와이너리, 샤르도네 '퀘르시아' 도멘 로그","Valley View Winery, Chardonnay 'Quercia' Domaine Rogue",2,750,15.0,1,4,1,1,../../media/images/wine/01101.png,4
982,"밸리 뷰 와이너리, 비오니에","Valley View Winery, Viognier",2,750,13.0,1,3,1,2,../../media/images/wine/01102.png,4
983,"소콜 블로써, 에볼루션 1","Sokol Blosser, Evolution Red",1,750,14.0,1,4,2,1,../../media/images/wine/01103.png,4
984,"소콜 블로써, 에볼루션 2","Sokol Blosser, Evolution White",2,750,11.0,1,4,1,2,../../media/images/wine/01104.png,4
985,"소콜 블로써, 에볼루션 윌라멧 벨리 피노누아","Sokol Blosser, Evolution Willamette Valley Pinot Noir",1,750,15.0,1,4,2,1,../../media/images/wine/01105.png,4
986,"소콜 블로써, 에볼루션 윌라멧 벨리 샤르도네","Sokol Blosser, Evolution Willamette Valley Chardonnay",2,750,14.0,1,4,1,2,../../media/images/wine/01106.png,4
987,"소콜 블로써, 오차드 블록 피노누아","Sokol Blosser, Orchard Block Pinot Noir",1,750,11.0,1,4,2,1,../../media/images/wine/01107.png,4
988,"소콜 블로써, 던디 힐스 에스테이트 샤르도네","Sokol Blosser, Dundee Hills Estate Chardonnay",2,750,12.0,1,4,1,2,../../media/images/wine/01108.png,4
989,"소콜 블로써, 블루버드 퀴베 브뤼 4","Sokol Blosser, Bluebird Cuvee Brut Sparkling",4,750,15.0,1,4,1,2,../../media/images/wine/01109.png,4
990,"렐름 셀라, 파라디스 라 페 3","Realm Cellars, Paradis La Fe Rose",3,750,15.0,1,4,3,1,../../media/images/wine/01110.png,4
991,"렐름 셀라, 피델리오","Realm Cellars, Fidelio",2,750,15.0,1,5,1,5,../../media/images/wine/01111.png,4
992,"렐름 셀라, 더 템페스트","Realm Cellars, The Tempes",1,750,15.0,1,4,4,1,../../media/images/wine/01112.png,4
993,"렐름 셀라, 백스토퍼 닥터 크레인","Realm Cellars, Beckstoffer Dr Crane",1,750,13.0,1,4,5,1,../../media/images/wine/01113.png,4
994,"렐름 셀라, 더 업서드","Realm Cellars, The Absurd",1,750,12.0,1,4,4,1,../../media/images/wine/01114.png,4
995,"슬론 에스테이트, 애스터리스크","Sloan Estate, Asterisk",1,750,15.0,1,3,3,1,../../media/images/wine/01115.png,4
996,"슬론 에스테이트, 슬론","Sloan Estate, Sloan",1,750,12.0,1,3,3,1,../../media/images/wine/01116.png,4
997,"푸토, 헬리안투스","Futo, Helianthus",1,750,15.0,1,3,3,1,../../media/images/wine/01117.png,4
998,"푸토, 5500","Futo, 5500",1,750,15.0,1,3,3,1,../../media/images/wine/01118.png,4
999,"푸토, 오크빌 스택스 립","Futo, Oakville Stag's Leap",1,750,15.0,1,3,3,1,../../media/images/wine/01119.png,4
1000,"푸토, 오크빌","Futo, Oakville",1,750,14.0,1,3,3,1,../../media/images/wine/01120.png,4
1001,"카디날, 칼라단","Cardinale, Caladan",1,750,14.0,1,4,2,1,../../media/images/wine/01121.png,4
1002,"파워스, 쉐리던 까베르네 소비뇽 리저브","Powers, Sheridan Cabernet Sauvignon Reserve",1,750,15.0,1,3,3,1,../../media/images/wine/01122.png,4
1003,"루트 코즈, 샤도네이","Root Cause, Chardonnay",2,750,14.0,1,3,1,2,../../media/images/wine/01123.png,4
1004,"루트 코즈, 1 와인","Root Cause, Red Wine",1,750,14.0,1,3,4,1,../../media/images/wine/01124.png,4
1005,"루트 코즈, 카베르네 소비뇽","Root Cause, Cabernet Sauvignon",1,750,14.0,1,3,3,1,../../media/images/wine/01125.png,4
1006,"빅탑, 올드 바인 2 진판델","The Big Top, Old Vine White Zinfandel",3,750,12.0,2,3,2,1,../../media/images/wine/01126.png,4
1007,"빅탑, 올드 바인 진판델","The Big Top, Old Vine Zinfandel",1,750,15.0,2,2,2,1,../../media/images/wine/01127.png,4
1008,"펜폴즈, Bin 704 카베르네 소비뇽 나파밸리","Penfolds, Bin 704 Cabernet Sauvignon Napa Valley",1,750,15.0,1,3,3,1,../../media/images/wine/01128.png,4
1009,"쉐넌 패밀리, 하이 밸리 빈야드 카베르네 소비뇽","Shannon Family, High Valley Vinyard Cabernet Sauvignon",1,750,15.0,1,3,3,1,../../media/images/wine/01129.png,4
1010,"쉐넌 패밀리, 하이 밸리 빈야드 소비뇽 블랑","Shannon Family, High Valley Vinyard Sauvignon Blanc",2,750,14.0,1,4,1,2,../../media/images/wine/01130.png,4
1011,"쉐넌 패밀리, 클레이 쉐넌 피노 누아","Shannon Family, Clay Shannon Pinot Noir",1,750,14.0,1,3,2,1,../../media/images/wine/01131.png,4
1012,"쉐넌 패밀리, 클레이 쉐넌 카베르네 소비뇽","Shannon Family, Clay Shannon Cabernet Sauvignon",1,750,15.0,1,3,3,1,../../media/images/wine/01132.jpg,4
1013,"쉐넌 패밀리, 클레이 쉐넌 샤도네이","Shannon Family, Clay Shannon Chardonnay",2,750,15.0,1,3,1,2,../../media/images/wine/01133.png,4
1014,"쉐넌 패밀리, 오비스 카베르네 프랑","Shannon Family, Ovis Cabernet Franc",1,750,16.0,1,3,3,1,../../media/images/wine/01134.jpg,4
1015,"쉐넌 패밀리, 오비스 카베르네 소비뇽","Shannon Family, Ovis Cabernet Sauvignon",1,750,16.0,1,3,3,1,../../media/images/wine/01135.jpg,4
1016,"쉐넌 패밀리, 오비스 쁘띠 시라","Shannon Family, Ovis Petite Sirah",1,750,16.0,1,3,3,1,../../media/images/wine/01136.jpg,4
1017,"쉐넌 패밀리, 오비스 쁘띠 베르도","Shannon Family, Ovis Petite Verdot",1,750,15.0,1,3,3,1,../../media/images/wine/01137.jpg,4
1018,쉐넌 릿지 진판델,Shannon Ridge Zinfandel,1,750,14.0,2,2,2,1,../../media/images/wine/01138.jpg,4
1019,쉐넌 릿지 샤르도네,Shannon Ridge Chardonnay,2,750,14.0,1,4,1,2,../../media/images/wine/01139.jpg,4
1020,쉐넌 릿지 카베르네 소비뇽,Shannon Ridge Cabernet Sauvignon,1,750,14.0,1,3,3,1,../../media/images/wine/01140.jpg,4
1021,"베린저, 익스클루시브 나이츠 밸리 1 블렌드","Beringer, Exclusive Knights Valley Red Blend",1,750,15.0,1,3,3,1,../../media/images/wine/01141.png,4
1022,"베린저, 익스클루시브 나파 밸리 메를로","Beringer, Exclusive Napa Valley Merlot",1,750,15.0,1,3,3,1,../../media/images/wine/01142.png,4
1023,"베린저, 익스클루시브 나파 밸리 카베르네 소비뇽","Beringer, Exlcusive Napa Valley Cabernet Sauvignon",1,750,16.0,1,3,4,1,../../media/images/wine/01143.jpg,4
1024,"베린저, 익스클루시브 소노마 카운티 메리티지 2","Beringer, Exclusive Sonoma County Meritage White",2,750,15.0,1,3,1,2,../../media/images/wine/01144.jpg,4
1025,"베린저, 익스클루시브 카네로스 샤르도네","Beringer, Exclusive Carneros Chardonnay",2,750,15.0,1,3,1,2,../../media/images/wine/01145.jpg,4
1026,"베린저, 익스클루시브 카네로스 피노 누아","Beringer, Exclusive Carneros Pinot Noir",1,750,15.0,1,3,2,1,../../media/images/wine/01146.jpg,4
1027,"베린저, 브로스 라이 배럴 1 블렌드","Beringer, Bros Rye Barrel Red Blend",1,750,15.0,2,3,3,1,../../media/images/wine/01147.jpg,4
1028,"베린저, 브로스 버번 배럴 1 블렌드","Beringer, Bros Bourbon Barrel Red Blend",1,750,15.0,2,3,3,1,../../media/images/wine/01148.png,4
1029,"센시즈, 러시안 리버 밸리 샤도네이","Senses, Russian River Valley Chardonnay",2,750,15.0,1,3,1,3,../../media/images/wine/01149.png,4
1030,"그루에, 소바주 블랑 드 블랑","Gruet, Sauvage Blanc de Blancs",4,750,13.0,1,4,1,2,../../media/images/wine/01150.png,4
1031,"던 빈야드 & 레트로 셀라즈, 하웰 마운틴 카베르네 소비뇽","Dunn Vineyared & Retro Cellars, Howell Maountain Cabernet Sauvignon",1,750,14.0,1,3,4,1,../../media/images/wine/01151.png,4
1032,"던 빈야드 & 레트로 셀라즈, 나파 밸리 카베르네 소비뇽","Dunn Vineyared & Retro Cellars, Napa Valley Cabernet Sauvignon",1,750,14.0,1,3,4,1,../../media/images/wine/01152.jpg,4
1033,"던 빈야드 & 레트로 셀라즈, 엘리베이션 프티 시라","Dunn Vineyared & Retro Cellars, Elevation Petite Sirah",1,750,15.0,1,4,3,1,../../media/images/wine/01153.jpg,4
